-03.159	-01.309	+03.606
+08.664	+04.788	-09.599
-06.120	-07.913	+01.873
+03.055	+02.697	-05.756
-09.653	+03.776	+03.062
+04.198	+04.000	+00.065
-05.853	-09.886	-04.385
-04.856	-08.858	+01.127
-02.280	-00.259	+05.952
+01.626	+05.443	-04.267
-04.800	+07.301	+03.090
-08.851	+07.826	-07.709
+00.281	+08.892	-00.718
+09.273	+08.919	-06.278
-09.479	+06.811	-01.696
-02.124	+09.671	+00.447
-07.606	-05.482	-08.569
-08.680	-03.868	+07.859
+05.412	-08.784	+09.448
-09.104	+03.208	-00.083
+01.225	+03.659	-01.933
+07.098	-00.199	-00.720
-08.866	-07.007	-07.495
+05.273	+09.971	-09.281
-08.438	-08.001	-03.929
-09.964	-04.942	-01.916
+08.694	+05.739	+06.704
+05.194	-06.176	+05.818
-09.855	-07.595	-03.413
-08.515	+00.720	+09.333
+00.493	+04.517	-07.039
-02.487	+05.746	-09.914
+09.148	-09.928	+05.956
+08.113	-02.225	+01.843
-08.944	+02.989	-08.108
-02.022	-08.408	-04.267
-05.742	+09.301	+01.638
-09.362	-02.267	+09.820
-08.336	+04.863	+04.126
-01.690	-05.980	-09.079
+09.210	-00.430	+09.109
-03.627	+04.430	-05.433
+07.951	+07.651	-07.642
-02.670	+01.028	+05.746
-04.302	-08.086	+05.299
-01.606	+09.503	-03.664
+04.396	+07.873	-08.026
+09.958	-09.567	+02.949
-04.743	+00.496	-05.688
+00.094	+03.919	-05.133
+05.116	-01.444	-04.958
-05.804	-07.835	-00.532
+08.004	+08.862	+01.940
+05.469	-04.208	-08.778
+06.499	+02.257	+01.091
-01.915	-01.621	-00.648
-07.940	+05.496	-03.046
+02.700	-01.830	+03.219
+03.940	+05.819	+07.337
+06.160	-04.846	+08.561
-02.979	-00.869	+09.171
-08.599	+09.570	-07.850
-07.703	-03.308	+00.875
-01.939	+08.954	+07.832
-04.971	-09.329	-03.023
+02.391	-05.267	+09.359
+07.712	+04.865	-04.157
+00.731	-03.961	+01.063
+03.778	+05.648	+00.310
+02.907	+03.404	+07.892
-03.006	+09.357	+09.682
+00.029	-06.345	-06.448
+07.243	-01.197	-01.001
+09.896	+00.909	+06.605
-09.934	-06.334	-05.646
-02.399	-01.880	+06.950
-08.064	-09.319	+00.935
+09.345	+05.865	+01.975
-09.220	-09.291	-09.263
-05.502	-03.217	+05.939
+09.205	+05.070	+09.701
+00.574	-02.402	-03.717
-08.052	+04.523	-02.593
-05.688	-01.609	-04.594
+07.365	+05.639	+07.115
-09.004	+08.626	+09.946
+01.498	-06.652	-01.357
+05.458	-00.484	+06.283
-08.609	+00.334	-07.460
-00.950	-03.919	-09.515
-01.555	+06.718	+00.706
+04.808	-06.521	+03.245
+02.447	-07.136	+07.885
+00.857	+09.972	+00.916
-00.293	+07.789	+00.319
+02.969	-07.409	-01.907
+04.700	-07.930	+04.884
-00.407	+05.936	+06.348
-08.212	+01.364	-05.225
+05.304	-05.439	-01.063
+02.677	+01.974	-00.449
+05.659	+05.427	-00.877
+04.967	+07.971	-00.817
-07.820	-00.444	+07.159
+08.843	+08.031	+07.630
-09.555	+07.288	-09.940
+01.874	-05.220	+03.138
+06.934	-04.315	-08.304
-01.873	+08.360	+04.402
-03.198	+01.182	+06.186
-02.824	-04.668	-03.577
+00.721	-02.461	+03.278
+03.791	-07.293	+02.403
-04.703	+05.608	-06.204
+00.624	+01.721	+01.382
-00.366	+04.981	+00.082
+07.375	+06.386	-08.600
+06.924	-08.951	+09.774
+01.778	-04.719	+08.177
-08.563	+07.495	+00.595
-05.682	-08.327	-03.613
-09.882	-07.760	-06.205
-08.493	-05.203	-01.588
-03.291	-06.819	-00.434
+06.458	-05.105	+01.439
-07.209	+02.638	+09.385
+02.688	+04.885	+02.447
-07.598	-09.121	-01.493
+02.760	+03.893	-00.100
-01.464	-01.106	+02.761
-09.440	+01.395	+06.230
-05.466	-01.071	-06.481
+00.435	-02.411	+04.739
-09.772	+03.442	-05.065
+01.743	-04.388	+04.578
+01.173	-05.300	-09.906
-09.970	+07.065	+06.756
-06.010	-00.728	-05.179
+00.235	-05.559	+09.577
+06.854	-04.680	-02.935
+00.134	+05.854	+02.958
-08.223	+02.567	-01.135
+08.516	-00.049	+05.140
+05.243	-08.097	-09.981
+09.993	+06.081	-07.480
+01.830	-03.945	+06.210
+02.391	+08.336	-08.249
-01.882	+07.116	+08.268
-08.330	-03.375	-06.395
+02.801	+08.778	+07.472
+09.328	-04.262	+09.020
+05.628	+09.044	-01.144
+07.265	-00.319	-09.281
-00.411	-03.556	-00.083
+01.771	-03.622	-02.060
+05.320	-06.886	+06.097
-08.700	+02.853	-00.681
-03.276	-09.418	+02.160
+09.271	+07.012	+09.571
-04.434	-01.798	+05.803
-06.476	+05.385	-07.906
-01.374	+04.463	+07.466
-03.715	-08.982	+02.390
+02.785	-06.908	-00.388
+03.205	-00.841	+09.609
-04.877	+09.049	+06.312
+06.079	+05.243	-03.363
-08.741	-04.919	-03.282
+02.403	+07.764	-03.036
-04.665	+03.217	+06.066
-04.569	-06.744	-09.255
+09.358	+03.808	-02.150
+02.763	-09.742	+07.620
+03.358	-00.936	-01.496
-00.319	-00.259	-07.713
-03.376	-09.735	-00.546
+08.045	+00.154	-04.211
+05.131	+05.322	-05.699
-06.826	+02.527	-06.121
+02.454	-06.509	-05.160
-07.092	-05.279	-00.493
-02.534	-00.267	-02.259
+06.245	-08.909	-06.923
+08.998	+05.561	+03.421
-02.598	-05.132	-01.995
-02.584	-05.297	-05.408
+06.628	+03.387	-05.448
+08.413	+09.285	+09.207
+06.140	+01.662	+08.997
+02.995	-00.379	-08.572
-09.434	+06.429	+02.684
-02.237	-07.596	-04.648
-08.646	+01.996	-05.796
-05.281	+07.957	-04.387
-03.157	-09.659	-06.781
+03.622	-02.903	+02.829
+09.768	+02.918	+04.718
-08.490	+07.549	+01.791
-04.395	+00.400	+03.721
-07.175	-05.737	-01.795
-05.276	+01.868	+01.753
+04.232	+08.500	-07.124
-06.940	-02.867	+04.318
+05.849	-01.702	+07.984
-03.031	+08.314	-07.133
+05.446	+04.631	-08.575
-06.981	-09.390	+02.578
+04.919	+00.002	+05.171
+00.269	+01.259	+08.913
-05.080	-08.316	-09.318
+06.722	+01.824	-00.636
+00.251	-07.260	-02.554
-08.768	-03.420	-07.197
+07.037	-01.721	-06.300
+03.504	+01.419	+06.105
+04.680	+00.162	+05.732
-03.274	+08.412	-02.455
-01.572	+04.100	-06.354
+06.607	+03.999	-01.816
+09.500	+02.529	-03.004
-03.229	-00.500	-01.865
-07.999	+03.854	-01.295
+00.788	-05.113	-06.023
-07.561	+03.095	+05.720
-04.012	+06.961	+09.477
-03.015	+05.263	+00.996
-08.616	-04.586	-05.392
+02.488	-03.980	+04.776
-07.511	+01.874	-09.108
-06.295	+04.681	-09.550
-01.914	-07.290	-04.451
-04.303	-07.074	+08.340
-00.504	-06.170	+06.620
+06.494	+04.880	+01.848
+00.931	-09.574	+07.963
+01.054	-03.522	+06.961
-07.939	+04.874	+01.345
+08.492	+06.130	-03.981
+00.865	-02.031	+05.059
-03.772	-03.721	+08.102
+08.907	-08.820	-00.109
+08.033	-06.081	-05.334
-07.254	+07.522	-03.323
+09.206	+04.861	+04.189
-02.282	+05.362	-08.934
-02.102	+04.465	-07.617
-05.269	-09.471	-06.021
-06.232	+09.733	-05.381
-08.856	+07.498	+07.051
+05.950	-07.339	-00.900
-05.227	-01.714	-04.664
-05.741	-08.819	+08.214
+00.319	+08.753	+01.792
+08.434	-03.847	+01.568
+02.274	-05.099	+04.356
-01.766	+04.947	+08.216
-07.120	+07.886	+04.499
-04.230	+03.953	-06.586
-09.030	+05.125	+01.520
-05.621	-06.110	-06.779
+03.274	-01.986	-02.309
-05.341	-01.639	+09.896
+07.698	+04.414	-08.032
+07.439	-06.577	-05.679
+04.549	-01.351	+03.135
-09.893	+04.861	-04.291
+00.960	-05.918	+03.740
-08.043	-08.249	-08.733
-07.091	+06.351	-06.420
-03.760	-03.683	-08.015
-06.937	-09.495	-06.870
-07.754	-02.150	+08.572
-01.048	-03.762	+03.351
-04.208	-05.077	-07.867
+00.071	-05.928	+06.808
-02.718	-02.356	+06.296
+02.841	+06.182	+06.705
+04.692	-01.743	+05.218
-05.032	-09.026	-06.037
-03.877	+01.979	+09.599
-05.446	-04.353	+09.227
+00.409	+04.211	+00.287
-08.885	-01.145	-04.028
-08.043	+08.756	+06.186
+04.952	-08.025	-05.364
+00.521	+03.652	+05.396
-04.498	-03.981	+05.967
+01.036	-04.005	+01.444
-01.476	-01.674	+07.023
-08.539	+09.402	+01.038
+04.224	-06.911	+06.134
+06.521	-07.388	-02.729
+04.528	-00.487	+06.862
+06.451	-04.581	-00.745
+06.292	-04.117	-03.274
-03.344	-00.672	-07.438
+09.620	+04.701	-01.967
-03.654	-08.943	-03.073
+06.064	+08.783	+07.489
-08.281	-06.588	-09.197
+02.154	+09.176	+02.679
+07.459	-08.173	-05.434
+09.480	-01.055	+09.561
-05.185	+07.859	+03.351
+05.984	+01.368	+00.882
-03.635	-09.678	+00.386
+04.777	+03.481	+03.912
+07.886	+08.095	-04.198
+09.927	+05.825	-07.078
-06.697	-01.215	-06.478
+04.444	-05.925	-09.023
-03.830	-02.522	-00.820
+07.928	-01.954	+03.353
-07.046	+08.241	-00.034
+01.950	-03.502	+05.411
+01.882	+06.621	-02.254
-05.415	-07.156	+08.142
+04.260	+08.236	+00.108
-05.890	-03.908	+09.712
+01.029	+00.942	-09.144
-09.210	-05.634	+08.807
+09.350	-04.108	-02.227
+07.968	+04.549	+00.989
+06.043	-04.101	+07.552
+05.113	+02.938	+00.799
+05.769	-06.660	-02.845
+09.669	-01.858	-03.764
+01.296	-00.017	+09.491
+07.937	+01.569	+07.285
-04.114	+08.553	-03.674
+02.053	+03.091	+03.230
-01.393	-08.179	-09.689
+07.413	-06.738	-05.958
+02.686	-03.836	-06.210
-02.469	-00.169	-03.484
-04.525	-00.360	+07.707
+08.997	+09.204	+06.366
-07.868	+02.088	-01.980
+03.342	+04.701	+00.950
-09.958	+08.860	+08.217
-06.389	-02.553	-05.335
+08.847	+08.572	+08.987
-02.654	+04.939	-01.128
-06.299	-03.270	+04.159
+03.393	-08.114	+01.867
+04.066	-05.230	+05.430
+04.308	-09.166	+01.222
+04.761	+01.676	-02.848
-01.412	-07.883	-07.191
-07.339	-07.974	+01.902
+04.919	+07.544	-02.231
+04.746	-00.547	-06.703
+04.254	-03.791	-06.558
-00.507	+02.734	-04.379
+02.873	-01.731	+07.131
-07.342	-01.810	+01.382
+01.302	+00.461	-04.003
+04.406	+06.998	+04.721
-01.155	-09.615	+03.352
+01.945	+00.057	+07.349
-07.204	-07.120	-04.812
+09.916	+02.268	+06.699
-05.472	+06.593	+02.557
+09.918	+08.583	-04.198
-06.514	+00.453	-09.935
-04.038	+07.690	-01.290
-05.303	+04.285	-09.433
-09.989	+07.518	+02.455
+08.234	+04.161	-03.688
-07.955	-02.852	-00.215
-09.210	-01.971	+00.337
-06.435	-00.344	-09.793
+03.295	-09.716	+04.589
+08.664	+02.778	-00.834
-04.411	+02.477	+06.695
-00.325	-07.795	+05.926
-06.687	+01.687	-08.056
+07.169	-05.789	+04.626
-04.668	+05.955	-04.880
-00.807	+09.023	-04.979
+06.494	+08.590	+05.359
+09.982	+07.872	-00.010
-07.051	+08.639	+01.113
+02.116	-00.535	+06.563
-09.466	-05.246	+09.184
+01.580	-04.623	+02.044
-05.898	-06.574	+07.255
-03.669	-01.417	-07.056
+02.740	-07.941	+01.509
+04.742	+00.399	-06.440
-03.678	+02.496	+06.131
+00.135	-05.912	-05.004
+09.150	-05.866	-01.554
-03.748	-00.678	+01.424
+00.773	+08.046	+09.028
+00.906	-08.279	+05.977
-00.437	-02.015	-00.150
-08.427	-07.387	+06.635
-03.959	-08.217	+02.720
-01.988	+02.611	+06.005
+08.018	+01.515	+05.183
-01.007	-08.998	-03.554
+03.834	+04.497	+09.584
+09.244	+03.692	-07.730
-08.396	+04.357	+04.012
+00.299	+03.439	-02.034
+07.580	+04.426	+09.959
-02.982	+05.400	-00.240
+04.373	-00.366	+02.084
-02.750	+02.230	+07.262
+06.672	-08.932	-00.142
+03.070	-00.351	-07.752
+07.702	+05.054	+00.949
-09.031	-05.164	+08.341
-08.561	-00.246	+02.032
+08.519	-04.523	+03.944
+03.617	+03.176	+06.790
-05.209	-08.477	+02.326
-03.046	+01.505	+03.851
-00.037	-00.243	+08.467
+03.396	+02.726	+02.406
+00.237	+03.414	-01.251
+07.360	+02.569	+01.609
+01.637	+06.041	+03.708
-09.814	-04.467	-04.754
+00.451	-03.604	-01.929
+06.651	-01.480	+07.566
+08.709	-04.149	+08.658
+01.432	+06.942	-06.090
+05.784	+02.974	-02.625
+06.733	+08.918	+03.429
+07.413	-06.370	-08.581
+04.584	+01.489	+05.735
+02.166	-03.669	-00.351
+09.019	+00.268	+01.945
-05.992	+09.097	+06.409
+07.844	-09.816	+08.872
+04.496	-01.301	+01.131
-08.004	-02.631	+06.913
+06.427	+08.884	-06.866
-03.342	-09.091	-06.312
+04.466	+09.614	-09.074
+03.878	+06.142	+01.124
+00.004	+03.096	-01.064
-03.810	-00.749	-09.624
+05.092	-01.315	+02.416
-03.133	+04.645	+01.651
-08.164	-08.140	-06.218
-09.806	-06.487	+02.345
-07.336	-07.760	+06.940
+07.508	+03.197	+02.346
+07.061	-08.104	+06.398
-02.475	+04.677	+08.233
+00.915	-06.476	-03.177
+06.241	+09.430	-05.432
+04.771	-06.146	+07.981
-01.092	+09.821	-00.650
-08.076	-07.905	+07.020
+08.500	-00.456	-01.152
+01.270	+07.361	+02.210
-01.314	-04.285	+03.877
-06.420	-00.364	-07.522
-00.433	-06.822	-07.383
+04.049	-07.321	+08.456
-01.089	+08.331	-05.657
-05.584	-03.384	-08.217
-04.130	-03.967	+02.060
+01.111	-04.654	+08.810
-03.544	-06.519	+00.683
+03.184	+07.056	+06.735
+06.546	-08.249	-00.187
-02.835	-06.649	+09.014
+07.737	+04.021	-02.357
-07.242	-02.872	-07.804
-09.204	-07.447	-05.565
-09.246	-04.860	-01.679
+00.216	-00.166	+02.284
+05.785	-02.625	+00.908
+08.972	-03.280	-07.551
+04.497	-08.848	+04.019
+04.992	-01.756	+05.097
+02.958	-01.928	+03.908
-01.731	-09.711	-00.747
-05.584	+01.621	+02.581
+00.623	+04.560	+06.464
+03.857	+02.552	+08.765
+07.545	-09.849	+01.304
-06.302	-01.009	-08.675
-05.279	+05.108	-00.832
+05.049	+04.314	+05.075
+00.022	-03.750	-01.297
-08.732	-05.417	+01.971
+06.927	-01.544	+07.210
+00.405	+00.273	-00.534
-02.522	+01.709	-05.302
+06.210	+06.055	-09.375
-05.443	-05.602	+01.334
-05.377	+04.747	+00.846
-04.966	+01.400	-03.402
-04.698	+04.683	+07.516
+00.479	+04.875	+02.494
-07.535	+06.595	+00.667
+01.745	+01.903	+01.191
+02.868	-00.326	-05.841
+01.746	+06.142	-04.096
+03.468	-04.615	+02.751
-01.038	+08.725	+07.031
+09.649	-09.536	-04.304
-02.969	+07.318	-09.629
+04.686	-08.455	-07.521
-04.230	-09.694	-04.222
+00.534	+07.361	-08.255
-08.895	-03.125	-09.711
-07.486	-09.842	-03.833
-01.189	-07.437	-04.689
+09.779	+05.909	+00.428
-04.617	-04.346	+00.960
+08.685	+08.404	+07.994
+02.414	+02.573	-01.600
-03.274	+00.991	-02.926
+05.010	+02.707	+01.843
+05.283	-07.402	-05.927
+04.183	-04.482	+02.505
-04.958	+02.972	-08.329
-05.022	-01.464	-03.102
-01.103	-07.643	+01.076
+01.068	+05.085	-01.405
+04.184	-09.947	+07.238
+00.485	+09.237	+06.324
-04.945	+06.638	+00.302
+01.423	-05.705	+09.905
-06.999	-01.449	-04.896
-09.999	-05.395	-00.155
+00.605	+09.228	+07.122
-00.319	-08.943	+05.121
+02.342	-04.052	-07.575
+03.466	+03.433	+08.076
+03.950	+09.706	-09.509
+01.995	-09.222	+04.767
+06.018	+00.338	-07.663
-07.420	+00.046	+05.598
-09.129	-00.001	+07.499
+03.573	-03.080	+04.386
-02.368	+04.268	-02.247
+05.325	+07.517	-03.010
-02.880	-03.658	+03.929
+01.423	+09.685	-06.367
-05.463	-08.977	+06.100
+02.654	-04.914	-04.573
-01.946	-08.191	-06.648
-00.173	+02.826	-03.507
+09.609	-02.977	+04.180
+01.726	-00.037	+02.337
+00.279	+05.509	+04.501
-09.893	+09.118	-05.433
-03.484	-04.719	-00.136
+07.087	-02.996	-03.826
-09.369	-08.853	+09.495
+01.117	+06.083	+02.758
+04.815	-08.237	+00.456
-01.099	-06.332	-01.455
-06.263	+09.840	-06.049
+02.363	-04.649	+04.646
+07.480	-00.986	+06.361
-04.380	-07.768	+06.721
